,Unnamed: 0,State,County,Violent crime total,Murder/NNMS,Rape,Robbery,Aggravated assault,Property crime total,Burglary,Larceny/theft,Motor vehicle theft,FELONY,VIOLENT,DEALER,PERMIT,TRAINING,REGISTRATION,UNIVERSAL,ASSAULT,OPENCARRYH,OPENCARRYPERMITH,PERMITCONCEALED,NOSYG,LAWTOTAL,Strictness,Const_Carry,Population,_merge
1369,1395,Oklahoma,Creek,65,2,14,3,46,374,126,178,70,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,71522,both
1370,1396,Oklahoma,Garfield,12,0,3,0,9,157,38,107,12,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,61056,both
1371,1397,Oklahoma,Grady,24,0,4,1,19,321,86,177,58,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,55834,both
1372,1398,Oklahoma,Lincoln,48,1,12,4,31,289,110,132,47,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,34877,both
1373,1399,Oklahoma,Logan,36,0,9,3,24,384,136,194,54,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,48011,both
1374,1400,Oklahoma,McClain,27,1,4,1,21,280,109,134,37,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,40474,both
1375,1401,Oklahoma,Oklahoma,35,1,2,2,30,227,72,94,61,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,797434,both
1376,1402,Oklahoma,Okmulgee,42,2,10,2,28,216,111,70,35,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,38465,both
1377,1403,Oklahoma,Osage,56,5,8,3,40,332,140,153,39,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,46963,both
1378,1404,Oklahoma,Rogers,109,3,11,2,93,472,187,216,69,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,92459,both
1379,1405,Oklahoma,Sequoyah,88,2,16,1,69,301,122,155,24,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,41569,both
1380,1406,Oklahoma,Tulsa,228,6,18,16,188,924,321,416,187,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,651552,both
1381,1407,Oklahoma,Wagoner,48,1,5,5,37,295,115,150,30,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,81289,both
1382,1408,Oklahoma,Adair,38,1,11,1,25,159,59,79,21,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,22194,both
1383,1409,Oklahoma,Alfalfa,1,0,0,0,1,26,10,13,3,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,5702,both
1384,1410,Oklahoma,Atoka,5,0,1,0,4,68,24,27,17,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,13758,both
1385,1411,Oklahoma,Beaver,0,0,0,0,0,14,4,8,2,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,5311,both
1386,1412,Oklahoma,Beckham,9,0,2,0,7,77,34,33,10,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,21859,both
1387,1413,Oklahoma,Blaine,10,0,3,0,7,104,38,56,10,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,9429,both
1388,1414,Oklahoma,Bryan,30,0,7,1,22,321,138,137,46,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,47995,both
1389,1415,Oklahoma,Caddo,12,0,1,0,11,165,72,73,20,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,28762,both
1390,1416,Oklahoma,Carter,29,0,16,3,10,208,64,119,25,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,48111,both
1391,1417,Oklahoma,Cherokee,69,4,6,5,54,461,169,213,79,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,48657,both
1392,1418,Oklahoma,Choctaw,47,0,0,0,47,79,28,34,17,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,14672,both
1393,1419,Oklahoma,Cimarron,0,0,0,0,0,10,2,4,4,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,2137,both
1394,1420,Oklahoma,Coal,0,0,0,0,0,4,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,5495,both
1395,1421,Oklahoma,Craig,13,0,4,0,9,106,45,48,13,1,0,0,0,0,0,0,0,0,1,0,0,8,Fewer regulations,Non constituitional carry,14142,both
